Iso3_code,Country,Region,Category,Sex,Year,VALUE
SRB,Serbia,Europe,Total,Male,2010,3.292047
SRB,Serbia,Europe,Total,Total,2010,1.668565
SRB,Serbia,Europe,Total,Total,2015,4.726996
SLV,El Salvador,Americas,Corruption,Total,2016,0.54642
SLV,El Salvador,Americas,Corruption,Total,2017,2.512147
SLV,El Salvador,Americas,Corruption,Total,2018,1.137484
SLV,El Salvador,Americas,Corruption,Total,2019,2.831856
SLV,El Salvador,Americas,Corruption,Total,2020,65.89082
SLV,El Salvador,Americas,Corruption,Total,2021,0.55647
SLV,El Salvador,Americas,Corruption,Total,2022,0.606104
SLV,El Salvador,Americas,Corruption: Bribery,Total,2016,0.289162
SLV,El Salvador,Americas,Corruption: Bribery,Total,2017,0
SLV,El Salvador,Americas,Corruption: Bribery,Total,2018,0.341872
SLV,El Salvador,Americas,Corruption: Bribery,Total,2019,14.51973
SLV,El Salvador,Americas,Corruption: Bribery,Total,2020,5.907141
SLV,El Salvador,Americas,Corruption: Bribery,Total,2021,0.049108
SLV,El Salvador,Americas,Corruption: Bribery,Total,2022,52.79847
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2016,0.692276
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2017,6.062711
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2018,1.333596
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2019,0
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2020,0.177721
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2021,6.389822
SLV,El Salvador,Americas,Corruption: Other acts of corruption,Total,2022,0
SLV,El Salvador,Americas,Smuggling of migrants,Total,2016,0.760812
SLV,El Salvador,Americas,Smuggling of migrants,Total,2017,0.67589
SLV,El Salvador,Americas,Smuggling of migrants,Total,2018,35.53002
SLV,El Salvador,Americas,Smuggling of migrants,Total,2019,0.0413
SLV,El Salvador,Americas,Smuggling of migrants,Total,2020,1.408256
SLV,El Salvador,Americas,Smuggling of migrants,Total,2021,3.47614
SLV,El Salvador,Americas,Smuggling of migrants,Total,2022,5.270077
SLV,El Salvador,Americas,Burglary,Total,2007,10.6925
SLV,El Salvador,Americas,Burglary,Total,2008,8.879286
SLV,El Salvador,Americas,Burglary,Total,2009,20.30342
SLV,El Salvador,Americas,Burglary,Total,2010,0.347656
SLV,El Salvador,Americas,Burglary,Total,2011,0.650175
SLV,El Salvador,Americas,Burglary,Total,2012,1.57934
SLV,El Salvador,Americas,Burglary,Total,2013,10.74216
SLV,El Salvador,Americas,Burglary,Total,2014,3.189426
SLV,El Salvador,Americas,Burglary,Total,2015,0.355161
SRB,Serbia,Europe,Corruption: Bribery,Total,2016,37.81986
SRB,Serbia,Europe,Corruption: Bribery,Total,2017,2.195039
SRB,Serbia,Europe,Corruption: Bribery,Total,2018,0
SRB,Serbia,Europe,Corruption: Bribery,Total,2019,14.55228
SRB,Serbia,Europe,Corruption: Bribery,Total,2020,0.531113
SRB,Serbia,Europe,Corruption: Bribery,Total,2021,3.087352
SRB,Serbia,Europe,Corruption: Bribery,Total,2022,12.52357
SRB,Serbia,Europe,Corruption: Bribery,Total,2023,78.55674
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2013,3.500089
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2014,0.475042
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2015,4.267122
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2016,149.6118
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2017,2.968777
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2018,21.8292
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2019,1.317588
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2020,0.002733
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2021,0.576503
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2022,20.64814
SRB,Serbia,Europe,Corruption: Other acts of corruption,Total,2023,0.007545
SRB,Serbia,Europe,Smuggling of migrants,Total,2013,6.579651
SRB,Serbia,Europe,Smuggling of migrants,Total,2014,0.820473
SRB,Serbia,Europe,Smuggling of migrants,Total,2015,11.02812
SRB,Serbia,Europe,Smuggling of migrants,Total,2016,2.91861
SRB,Serbia,Europe,Smuggling of migrants,Total,2017,0.13267
SRB,Serbia,Europe,Smuggling of migrants,Total,2018,2.166186
SRB,Serbia,Europe,Smuggling of migrants,Total,2019,1.700243
SRB,Serbia,Europe,Smuggling of migrants,Total,2020,0.453208
SRB,Serbia,Europe,Smuggling of migrants,Total,2021,0.749552
SRB,Serbia,Europe,Smuggling of migrants,Total,2022,1.237594
SRB,Serbia,Europe,Smuggling of migrants,Total,2023,1.620536
SRB,Serbia,Europe,Burglary,Total,2005,9.537111
SRB,Serbia,Europe,Burglary,Total,2006,0.48118
SRB,Serbia,Europe,Burglary,Total,2007,1.650305
SRB,Serbia,Europe,Burglary,Total,2008,1.411543
SRB,Serbia,Europe,Burglary,Total,2009,3.281933
SRB,Serbia,Europe,Burglary,Total,2010,89.85205
SRB,Serbia,Europe,Burglary,Total,2011,0.307085
SRB,Serbia,Europe,Burglary,Total,2012,0.81025
SRB,Serbia,Europe,Burglary,Total,2013,0.414055
SRB,Serbia,Europe,Burglary,Total,2014,1.931882
SRB,Serbia,Europe,Burglary,Total,2015,0.228387
SRB,Serbia,Europe,Burglary,Total,2016,13.75615
SRB,Serbia,Europe,Burglary,Total,2017,0
SRB,Serbia,Europe,Burglary,Total,2018,8.274733
SRB,Serbia,Europe,Burglary,Total,2019,55.45836
SRB,Serbia,Europe,Burglary,Total,2020,0.639793
SRB,Serbia,Europe,Burglary,Total,2021,6.811766
SRB,Serbia,Europe,Burglary,Total,2022,0.502624
SRB,Serbia,Europe,Theft,Total,2005,0.354426
SRB,Serbia,Europe,Theft,Total,2006,0.915378
SRB,Serbia,Europe,Theft,Total,2007,41.34593
SRB,Serbia,Europe,Theft,Total,2008,0.035978
SRB,Serbia,Europe,Theft,Total,2009,1.260057
SRB,Serbia,Europe,Theft,Total,2010,5.494085
SRB,Serbia,Europe,Theft,Total,2011,5.355778
SRB,Serbia,Europe,Theft,Total,2012,17.66489
SRB,Serbia,Europe,Theft,Total,2013,0
SRB,Serbia,Europe,Theft,Total,2014,43.65883
SRB,Serbia,Europe,Theft,Total,2015,0.356285
SRB,Serbia,Europe,Theft,Total,2016,0.71854
SRB,Serbia,Europe,Theft,Total,2017,1.351606
SRB,Serbia,Europe,Theft,Total,2018,12.63293
SRB,Serbia,Europe,Theft,Total,2019,4.103896
SRB,Serbia,Europe,Theft,Total,2020,0.756175
SRB,Serbia,Europe,Theft,Total,2021,51.41939
SRB,Serbia,Europe,Theft,Total,2022,2.0172
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2005,0
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2006,11.55706
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2007,1.324972
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2008,3.615631
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2009,16.56582
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2010,69.23507
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2011,2.824407
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2012,0.502867
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2013,8.553771
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2014,161.3564
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2015,1.502959
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2016,22.3803
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2017,2.880176
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2018,0.55935
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2019,34.32648
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2020,1.656039
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2021,13.98715
SRB,Serbia,Europe,Theft: of a motorized vehicle,Total,2022,3.40231
SRB,Serbia,Europe,Fraud,Total,2013,2.393333
SRB,Serbia,Europe,Fraud,Total,2014,2.231844
SRB,Serbia,Europe,Fraud,Total,2015,0.490811
SRB,Serbia,Europe,Fraud,Total,2016,0.583467
SRB,Serbia,Europe,Fraud,Total,2017,0.59784
SRB,Serbia,Europe,Fraud,Total,2018,1.350778
SRB,Serbia,Europe,Fraud,Total,2019,9.105186
SRB,Serbia,Europe,Fraud,Total,2020,0.255763
SRB,Serbia,Europe,Fraud,Total,2021,3.306303
SRB,Serbia,Europe,Fraud,Total,2022,1.524962
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2013,2.791586
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2014,101.1316
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2015,0.238403
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2016,0
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2017,0.972375
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2018,16.79865
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2019,3.475854
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2020,0
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2022,8.329034
SRB,Serbia,Europe,Money laundering,Total,2013,35.12337
SRB,Serbia,Europe,Money laundering,Total,2014,0.600657
SRB,Serbia,Europe,Money laundering,Total,2015,5.030959
SRB,Serbia,Europe,Money laundering,Total,2016,3.557162
SRB,Serbia,Europe,Money laundering,Total,2017,0.943931
SRB,Serbia,Europe,Money laundering,Total,2018,2.833684
SRB,Serbia,Europe,Money laundering,Total,2019,0.685192
SRB,Serbia,Europe,Money laundering,Total,2020,42.6629
SRB,Serbia,Europe,Money laundering,Total,2021,0.010229
SRB,Serbia,Europe,Money laundering,Total,2022,0.981871
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2016,4.545665
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2017,6.474152
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2018,26.89382
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2019,0
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2020,100.0016
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2021,0.353458
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2022,0.859322
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2023,1.481381
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2014,16.62687
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2015,4.364987
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2016,1.181275
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2017,35.06881
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2018,1.848959
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2019,0
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2020,13.56833
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2021,2.021998
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2022,5.50375
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2023,10.66533
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2014,41.01426
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2015,2.618288
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2016,0.580811
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2017,6.422676
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2018,178.04
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2019,1.348991
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2020,24.82639
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2021,4.259207
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2022,1.318008
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2023,0.433082
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2014,24.61226
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2015,0.044646
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2016,0.32539
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2017,8.573302
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2018,3.445242
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2019,0.232547
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2020,1.795139
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2021,2.748417
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2022,0.470382
SRB,Serbia,Europe,Fraud,Total,2015,0.754386
SRB,Serbia,Europe,Fraud,Total,2016,0.282738
SRB,Serbia,Europe,Fraud,Total,2017,1.685208
SRB,Serbia,Europe,Fraud,Total,2018,1.823046
SRB,Serbia,Europe,Fraud,Total,2019,0.366223
SRB,Serbia,Europe,Fraud,Total,2020,2.679933
SRB,Serbia,Europe,Fraud,Total,2021,2.302128
SRB,Serbia,Europe,Fraud,Total,2022,4.396689
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2013,142.6291
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2014,0.248134
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2015,0
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2016,0
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2017,0
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2018,18.33165
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2019,3.833834
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2020,6.360993
SRB,Serbia,Europe,Fraud: Cyber-related (Cy),Total,2022,0
SRB,Serbia,Europe,Money laundering,Total,2013,3.313374
SRB,Serbia,Europe,Money laundering,Total,2014,0.532541
SRB,Serbia,Europe,Money laundering,Total,2015,6.573064
SRB,Serbia,Europe,Money laundering,Total,2016,4.924345
SRB,Serbia,Europe,Money laundering,Total,2017,0.3179
SRB,Serbia,Europe,Money laundering,Total,2018,1.276029
SRB,Serbia,Europe,Money laundering,Total,2019,0
SRB,Serbia,Europe,Money laundering,Total,2020,16.0622
SRB,Serbia,Europe,Money laundering,Total,2021,27.95612
SRB,Serbia,Europe,Money laundering,Total,2022,8.028786
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2016,0.967078
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2017,3.804121
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2018,12.00816
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2019,0.124924
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2020,0.258721
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2021,3.169717
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2022,0.443194
SRB,Serbia,Europe,Unlawful access to a computer system,Total,2023,7.075809
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2014,0.172495
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2015,0.034233
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2016,19.27216
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2017,3.766326
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2018,6.717712
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2019,0
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2020,2.762285
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2021,0.903713
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2022,2.434245
SRB,Serbia,Europe,Unlawful interference with a computer system or computer data,Total,2023,7.098906
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2014,4.895879
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2015,0.260562
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2016,1.607999
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2017,0
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2018,13.73002
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2019,32.00535
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2020,9.964978
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2021,0.467122
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2022,2.019829
SRB,Serbia,Europe,Unlawful interception or access of computer data,Total,2023,13.00604
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2014,0.373697
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2015,4.307428
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2016,0.424332
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2017,6.576655
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2018,0.414098
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2019,0
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2020,5.859521
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2021,0.010133
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2022,20.79822
SRB,Serbia,Europe,Acts that cause environmental pollution or degradation,Total,2023,0.813757
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2018,2.716057
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2019,4.573188
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2020,5.21739
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2021,0
SRB,Serbia,Europe,Acts involving the movement of dumping of waste,Total,2022,6.029274
